rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable,max_real
6.5,5.0,7.0,7.0,10.92,1.0749313637489522,0.497334278884956,0.15332912503222573,51.84741391782353,0.0,-7.881126380142102,0.0,True,51.84741391782353
6.5,5.0,3.5,7.0,12.5,1.0769234136569596,0.4921482669757576,0.1863981071216828,51.96123004310322,0.0,-7.891984806875525,0.0,True,51.96123004310322
5.84,7.6,3.5,3.0,12.5,1.1166482047469721,0.4840384777113132,0.387286761451862,52.13168926731775,0.0,-7.947345981770421,0.0,True,52.13168926731775
5.84,5.0,5.4,5.08,12.5,1.1129112614544163,0.500201899583005,0.3570174952608477,52.233829953858084,0.0,-8.192780085031849,0.0,True,52.233829953858084
5.84,9.0,7.0,5.08,12.5,1.0933724229285477,0.4927273105901303,0.21975387465567353,52.238942903101886,0.0,-8.0034319847487,0.0,True,52.238942903101886
6.5,7.6,3.5,3.0,9.0,1.079039284973521,0.4931618579437643,0.21486831883855229,52.25534690394271,0.0,-7.909731473484994,0.0,True,52.25534690394271
5.84,9.0,3.5,3.0,12.5,1.1076387101179195,0.4818157225036964,0.32888288203547944,52.32246369144853,0.0,-7.881750120362292,0.0,True,52.32246369144853
6.5,9.0,3.5,3.0,12.5,1.0374630961646711,7.251180441002487e-20,0.3542021944578486,52.41903143648824,0.0,7.262578576919668,0.0,True,52.41903143648824
6.5,9.0,5.4,3.0,12.5,1.0374630961646711,6.2969980262533224e-18,0.3542021944578486,52.41903143648824,0.0,7.500951046581304,0.0,True,52.41903143648824
6.5,9.0,7.0,3.0,12.5,1.0374630961646711,6.027237296006019e-21,0.3542021944578486,52.41903143648824,0.0,7.701685757875312,0.0,True,52.41903143648824
5.84,9.0,5.4,3.0,10.92,1.1018388699126458,0.4923523472337478,0.28604869856096293,52.476942665045534,0.0,-8.033789596196563,0.0,True,52.476942665045534
6.5,7.6,7.0,7.0,12.5,1.0745489457636128,0.4956038097150102,0.13992665884303634,52.49407298391077,0.0,-7.902569065332462,0.0,True,52.49407298391077
5.84,7.6,7.0,3.0,9.0,1.1006208615538342,0.5019010733961369,0.2806713446998146,52.49441414144161,0.0,-7.961333863785088,0.0,True,52.49441414144161
5.84,5.0,7.0,5.08,10.92,1.106694878633374,0.506619682595482,0.3143645583562751,52.512028417988205,0.0,-8.113386485162795,0.0,True,52.512028417988205
5.84,5.0,5.4,3.0,10.92,1.1362900450927902,0.5205970423516025,0.48371447331088946,52.559842071396176,0.0,-8.457088490593916,0.0,True,52.559842071396176
6.5,9.0,7.0,5.08,10.92,1.0748284968012067,0.49598337917864166,0.14419791726702624,52.64847870311711,0.0,-7.878522752268161,0.0,True,52.64847870311711
6.5,9.0,5.4,3.0,9.0,1.0772937251085781,0.4959228984639744,0.18042890426728186,52.817708879425254,0.0,-7.900666251457298,0.0,True,52.817708879425254
6.5,7.6,5.4,5.08,10.92,1.0773738293591495,0.4954105738477688,0.1774734110406162,52.861033579679784,0.0,-7.924615983834408,0.0,True,52.861033579679784
5.84,5.0,5.4,3.0,12.5,1.1512661789478336,0.5277734511495596,0.537149281891729,52.92441714115781,0.0,-8.643013277318467,0.0,True,52.92441714115781
6.5,9.0,3.5,5.08,12.5,1.0773295464893125,0.4909391436903243,0.17797225537340078,52.978141157732644,0.0,-7.861753403535858,0.0,True,52.978141157732644
5.84,7.6,5.4,3.0,10.92,1.1130445897573729,0.49843017004902096,0.3513948778463407,52.98275331614749,0.0,-8.134158753166254,0.0,True,52.98275331614749
6.5,5.0,3.5,5.08,10.92,1.0844020719271512,0.49397774743017087,0.2619520075145988,53.020632491127984,0.0,-7.9410242790212475,0.0,True,53.020632491127984
5.84,7.6,7.0,5.08,12.5,1.102869215319666,0.4979454805433185,0.2747777453590602,53.39321967750299,0.0,-8.079211888539477,0.0,True,53.39321967750299
6.5,5.0,7.0,5.08,9.0,1.08096684900564,0.5031426117669165,0.21276870036318174,53.41140519379243,0.0,-7.831255969558404,0.0,True,53.41140519379243
6.5,5.0,3.5,3.0,9.0,1.0954985151466416,0.5002132358435795,0.3639003336454594,53.44812025428058,0.0,-8.043861443372945,0.0,True,53.44812025428058
6.5,5.0,5.4,7.0,12.5,1.082086931075251,0.49727823409097655,0.21693418132054676,53.81138128377079,0.0,-7.974738826725944,0.0,True,53.81138128377079
6.5,7.6,3.5,5.08,12.5,1.0835670456555002,0.4910136128889856,0.23341332090915212,54.164703960958335,0.0,-7.8801490634764475,0.0,True,54.164703960958335
5.84,7.6,5.4,3.0,12.5,1.1292141272443421,0.5024639405786214,0.4153992924318346,54.16840190505909,0.0,-8.250345925038754,0.0,True,54.16840190505909
5.84,5.0,7.0,5.08,12.5,1.1234896589726944,0.5156559960876116,0.38348894554903223,54.17479427304451,0.0,-8.316180634455002,0.0,True,54.17479427304451
5.84,5.0,7.0,3.0,9.0,1.1308569781496145,0.53270480499857,0.4392016208018581,54.247830668808405,0.0,-8.189201121346844,0.0,True,54.247830668808405
5.84,9.0,5.4,3.0,12.5,1.1179608063330877,0.49484625052183107,0.35588323593702587,54.31755816138783,0.0,-8.11724751253981,0.0,True,54.31755816138783
6.5,5.0,3.5,3.0,10.92,1.1124720071258039,0.5041689966202434,0.4581396981248984,54.55062116688765,0.0,-8.15380040288826,0.0,True,54.55062116688765
5.84,9.0,7.0,3.0,10.92,1.1108299602019676,0.5025439157452508,0.31440281201013753,54.62460268971099,0.0,-8.090359096698908,0.0,True,54.62460268971099
6.5,7.6,5.4,3.0,9.0,1.0867105807427873,0.5008917296656877,0.25826982303864443,54.704512402867124,0.0,-7.954821604339225,0.0,True,54.704512402867124
6.5,5.0,3.5,5.08,12.5,1.096530095708365,0.4946037481138364,0.3393750316599109,54.74694311240112,0.0,-7.9769940947513,0.0,True,54.74694311240112
6.5,9.0,3.5,3.0,10.92,1.0875396842035088,0.491376837822213,0.2650650140327421,54.802180935970476,0.0,-7.89498641391578,0.0,True,54.802180935970476
6.5,7.6,7.0,5.08,10.92,1.082521269975134,0.5004921065640441,0.20763718109771412,54.923821962804624,0.0,-7.916008893995524,0.0,True,54.923821962804624
6.5,5.0,3.5,3.0,12.5,1.1246917050449725,0.5068392196632008,0.515358248670199,54.92754875927801,0.0,-8.231496640861874,0.0,True,54.92754875927801
6.5,5.0,5.4,5.08,10.92,1.092386221670121,0.504341334491436,0.2974608918278073,55.033094509721074,0.0,-8.054107088145845,0.0,True,55.033094509721074
6.5,9.0,5.4,5.08,12.5,1.082591278654803,0.49517810180222743,0.20770321324078533,55.035975699645434,0.0,-7.943398650967752,0.0,True,55.035975699645434
6.5,7.6,3.5,3.0,10.92,1.0960293711899325,0.4934159816644752,0.3299817818032894,55.24492075708194,0.0,-7.947708384892681,0.0,True,55.24492075708194
5.84,7.6,7.0,3.0,10.92,1.1246245566331419,0.5137460480479574,0.3815969174170952,55.24538219781563,0.0,-8.22023867277821,0.0,True,55.24538219781563
6.5,9.0,7.0,3.0,9.0,1.083458371909148,0.5018613231465908,0.2176597984714408,55.304730636868825,0.0,-7.846283743204747,0.0,True,55.304730636868825
5.84,5.0,7.0,3.0,10.92,1.155235024979889,0.5502823270112731,0.5219368754372733,55.30609107491009,0.0,-8.59335120308431,0.0,True,55.30609107491009
6.5,5.0,7.0,7.0,12.5,1.0876671125841129,0.504064419972152,0.24319031778407618,55.58738947810347,0.0,-8.001792343240806,0.0,True,55.58738947810347
5.84,5.0,7.0,3.0,12.5,1.1722210383970495,0.5620612255885031,0.572306228274939,55.646829222503264,0.0,-8.89080915346032,0.0,True,55.646829222503264
6.5,5.0,5.4,3.0,9.0,1.1090403091525236,0.5212209970771084,0.41135421442219,55.943357657891895,0.0,-8.172845963049141,0.0,True,55.943357657891895
6.5,7.6,5.4,5.08,12.5,1.0903038119600972,0.4983759493754423,0.262802738900657,56.12940277385132,0.0,-8.001385977192266,0.0,True,56.12940277385132
5.84,7.6,7.0,3.0,12.5,1.1426787624735093,0.5222340968006843,0.4424191067531399,56.39765663807247,0.0,-8.4297197712011,0.0,True,56.39765663807247
5.84,9.0,7.0,3.0,12.5,1.128783124374439,0.5092083212962816,0.380713338983819,56.399470318090806,0.0,-8.25700205258405,0.0,True,56.399470318090806
6.5,7.6,3.5,3.0,12.5,1.1095531188216203,0.4934205547399789,0.3984470570983636,56.47455119458778,0.0,-7.9745408650818135,0.0,True,56.47455119458778
6.5,5.0,5.4,5.08,12.5,1.1065664217403832,0.5103636254294794,0.3699932064231589,56.67862227934836,0.0,-8.192677828592407,0.0,True,56.67862227934836
6.5,9.0,3.5,3.0,12.5,1.1010780167022214,0.49023690736095654,0.3398693437759355,56.72444372714883,0.0,-7.8994157963834075,0.0,True,56.72444372714883
6.5,5.0,5.4,3.0,10.92,1.1291706399605381,0.5338727523592236,0.4987604200571253,56.97623327027735,0.0,-8.456512976003932,0.0,True,56.97623327027735
6.5,9.0,7.0,5.08,12.5,1.0881912087553796,0.5009674432200046,0.23300198647208203,56.97659832950483,0.0,-7.975056907025981,0.0,True,56.97659832950483
6.5,9.0,5.4,3.0,10.92,1.0960946579579312,0.5011053997697598,0.2990201019261962,57.038176782394096,0.0,-8.021431573089918,0.0,True,57.038176782394096
6.5,5.0,7.0,5.08,10.92,1.101261741006072,0.5172203111359357,0.32964881789895983,57.13226856357511,0.0,-8.071836539960309,0.0,True,57.13226856357511
6.5,7.6,7.0,3.0,9.0,1.0955844990643435,0.5118169915610509,0.296846638526863,57.22740620228231,0.0,-7.901394305843437,0.0,True,57.22740620228231
6.5,5.0,5.4,3.0,12.5,1.143361303485575,0.5424884181109049,0.5519338404592694,57.31621646371232,0.0,-8.663639911780423,0.0,True,57.31621646371232
6.5,7.6,5.4,3.0,10.92,1.1068679023020958,0.5085468521445213,0.364970961819028,57.48340025489797,0.0,-8.128442114126848,0.0,True,57.48340025489797
6.5,7.6,7.0,5.08,12.5,1.097444661256256,0.5074192880015014,0.2885906760252248,58.06577155100802,0.0,-8.054932679170037,0.0,True,58.06577155100802
6.5,7.6,5.4,3.0,12.5,1.1223055404457494,0.5141192424394164,0.4289797022261963,58.63365034720485,0.0,-8.267444435460842,0.0,True,58.63365034720485
6.5,5.0,7.0,5.08,12.5,1.117491177802065,0.5280850867345157,0.39890520765853776,58.76436060413772,0.0,-8.29546954680421,0.0,True,58.76436060413772
6.5,9.0,5.4,3.0,12.5,1.1115502564898987,0.505098163223639,0.36888725111884246,58.83300192643724,0.0,-8.127292037967694,0.0,True,58.83300192643724
6.5,5.0,7.0,3.0,9.0,1.125521529177966,0.5475946494948051,0.4590695979500309,58.96318353130183,0.0,-8.109029845441565,0.0,True,58.96318353130183
6.5,9.0,7.0,3.0,10.92,1.1053968085926082,0.5131200065463312,0.3295585352084546,59.33602410677783,0.0,-8.058683720321175,0.0,True,59.33602410677783
6.5,7.6,7.0,3.0,10.92,1.1188875864823233,0.5262998508686602,0.3979813735455857,59.92500105550317,0.0,-8.189185490752386,0.0,True,59.92500105550317
6.5,5.0,7.0,3.0,10.92,1.1490517363520187,0.5678559132703213,0.5417090620126148,59.98689691876198,0.0,-8.544709987555827,0.0,True,59.98689691876198
6.5,5.0,7.0,3.0,12.5,1.165307588640737,0.5813565818320362,0.5917718846308571,60.29900312363944,0.0,-8.866619327514897,0.0,True,60.29900312363944
6.5,7.6,7.0,3.0,12.5,1.1362785414482819,0.536670043003036,0.458914117108679,61.048341027228645,0.0,-8.423509966972656,0.0,True,61.048341027228645
6.5,9.0,7.0,3.0,12.5,1.1227398502824173,0.5216305329751126,0.3960482483945531,61.07436422235223,0.0,-8.249494953646721,0.0,True,61.07436422235223
