a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
0.1,4.5,5.0,7.0,1.0,10.0,3.4093508094595513e-23,0.3633133993182767,1.0923976382869411,-8.606678623130568,0.0,7.592850730798262,0.0,True
0.1,4.5,5.0,7.0,1.0,10.0,1.2111376759899195,-1.7713090969986013e-22,0.4866009354292078,17.114301538260033,0.0,-20.043635358159182,0.0,True
0.1,4.5,5.0,7.0,1.0,10.0,1.4544721011200142e-21,1.3936896095516533e-19,1.0,-6.0,0.0,-6.119999999999998,0.0,False
0.1,4.5,5.0,7.0,1.0,12.0,-2.659451271030862e-25,-1.3809945916235797,2.1125018695545874,-47.67830573377537,0.0,47.68589477877573,0.0,True
0.1,4.5,5.0,7.0,1.0,12.0,-2.0259593560620068e-26,0.3752257558021022,1.082130047893401,-8.569138914599803,0.0,7.411472910614034,0.0,True
0.1,4.5,5.0,7.0,1.0,12.0,1.2486949094553719,1.6346595923726322e-19,0.5452219650709036,18.62884467802033,0.0,-20.16067907649315,0.0,True
0.1,4.5,5.0,7.0,1.0,12.0,6.881374969435164e-20,4.714772456482843e-18,1.0,-6.0,0.0,-6.12,0.0,False
0.1,4.5,5.0,7.0,3.0,8.0,-3.3736357718996363e-20,0.34765021224870585,1.1057530863169989,-11.106152047235756,0.0,7.83540122901497,0.0,True
0.1,4.5,5.0,7.0,3.0,8.0,1.069934256878654,-6.727470170774655e-23,0.21297797159579657,11.678660130339988,0.0,-19.499324672453074,0.0,True
0.1,4.5,5.0,7.0,3.0,10.0,1.3877045547109235e-27,0.3633133993182768,1.0923976382869411,-10.993343823400345,0.0,7.5928507307982676,0.0,True
0.1,4.5,5.0,7.0,3.0,10.0,1.1263838582019834,2.0612055084654812e-22,0.3021926721901078,14.791291640977205,0.0,-19.902889608827433,0.0,True
0.1,4.5,5.0,7.0,3.0,10.0,1.1059188941713093e-25,2.995951439894428e-17,1.0,-8.0,0.0,-6.119999999999998,0.0,False
0.1,4.5,5.0,7.0,3.0,12.0,-1.0653509727024589e-23,-1.3809945916235797,2.1125018695545874,-56.60363403151862,0.0,47.68589477877573,0.0,True
0.1,4.5,5.0,7.0,3.0,12.0,-5.6045408790844094e-27,0.37522575580210216,1.082130047893401,-10.91114979570735,0.0,7.41147291061403,0.0,True
0.1,4.5,5.0,7.0,3.0,12.0,1.1731874449638469,-3.1173688979538406e-18,0.36916430869880035,17.11984043447566,0.0,-20.217781361252236,0.0,True
0.1,4.5,5.0,7.0,3.0,12.0,-5.479212883068475e-25,2.429278746760635e-17,1.0,-8.0,0.0,-6.12,0.0,False
0.1,4.5,5.0,7.0,5.0,8.0,9.362196174453175e-23,0.34765021224870585,1.1057530863169989,-13.551531823034892,0.0,7.83540122901497,0.0,True
0.1,4.5,5.0,7.0,5.0,8.0,1.0058302471707552,4.7216117618864294e-21,0.05153641925914132,6.59338617177406,0.0,-19.019820726252583,0.0,True
0.1,4.5,5.0,7.0,5.0,8.0,2.8848685192908692e-30,3.6230246075481046e-20,1.0,-10.0,0.0,-6.119999999999999,0.0,False
0.1,4.5,5.0,7.0,5.0,10.0,-1.7220044700069467e-24,-1.2183580519353372,2.039077439900969,-57.84735197529464,0.0,43.340404606947764,0.0,True
0.1,4.5,5.0,7.0,5.0,10.0,-4.430583039986579e-26,0.3633133993182769,1.0923976382869411,-13.38000902367012,0.0,7.592850730798272,0.0,True
0.1,4.5,5.0,7.0,5.0,10.0,1.054625321724806,-9.646587551647406e-25,0.1658240730826369,11.420651500170838,0.0,-19.434088867459423,0.0,True
0.1,4.5,5.0,7.0,5.0,10.0,-1.2107855124204146e-31,1.418653530930543e-23,1.0,-10.0,0.0,-6.119999999999998,0.0,False
0.1,4.5,5.0,7.0,5.0,12.0,-1.2831002323157176e-17,-1.3809945916235795,2.1125018695545865,-65.52896232926184,0.0,47.685894778775676,0.0,True
