rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
4.5,5.0,9.0,1.0,8.0,-7.718439133179462e-23,-0.7202329114875204,1.5835773776385142,-20.731644362626945,0.0,23.819581801162265,0.0,True
4.5,5.0,9.0,1.0,10.0,-6.061272087605717e-22,0.2406519320771446,1.0521220171712165,-7.276494776539167,0.0,5.131547335279804,0.0,True
4.5,5.0,9.0,1.0,10.0,1.2392953500425947,-4.005823844959923e-18,0.46245146237698087,13.628884118462311,0.0,-20.179987647636132,0.0,True
4.5,5.0,9.0,1.0,10.0,1.9605145232147785e-26,7.163416052944792e-20,1.0,-6.0,0.0,-4.119999999999999,0.0,False
4.5,5.0,9.0,1.0,12.0,5.183572467694928e-24,0.24883355495125048,1.0464386035522577,-7.248825299270055,0.0,5.0141215492375,0.0,True
4.5,5.0,9.0,1.0,12.0,1.2885787777539859,2.4688229017653145e-19,0.5157063806105961,14.36842899665138,0.0,-20.439968669873718,0.0,True
4.5,5.0,9.0,1.0,12.0,2.055441060242379e-25,9.175379646462447e-19,1.0,-6.0,0.0,-4.119999999999999,0.0,False
4.5,5.0,9.0,1.0,12.0,-0.5621945763059727,1.0654040827629029e-23,0.9078150336918764,9.089968140728539,0.0,-7.5518138199500875,0.0,True
4.5,5.0,9.0,3.0,8.0,6.390962618990907e-23,0.22996952237441365,1.0594967288737553,-9.559896902136934,0.0,5.286517359887879,0.0,True
4.5,5.0,9.0,3.0,8.0,1.0729302597750823,-1.3038326489195264e-22,0.20856420214054494,10.688905409430506,0.0,-19.4629079149643,0.0,True
4.5,5.0,9.0,3.0,8.0,1.0912489015119347e-23,9.119718262378144e-18,1.0,-8.0,0.0,-4.119999999999999,0.0,False
4.5,5.0,9.0,3.0,8.0,-0.560229712663331,-1.5812974581790135e-21,0.7842230849712986,12.4559103673855,0.0,-9.421012763045299,0.0,True
4.5,5.0,9.0,3.0,8.0,1.7938109314905855e-21,-0.7202329114875206,1.5835773776385145,-25.7470789845639,0.0,23.81958180116228,0.0,True
4.5,5.0,9.0,3.0,10.0,9.978968424124523e-26,0.24065193207714455,1.0521220171712162,-9.490416254572025,0.0,5.131547335279802,0.0,True
4.5,5.0,9.0,3.0,10.0,1.135453111771711,5.2299777004849485e-20,0.290910427032366,12.826997553941757,0.0,-19.900474659832177,0.0,True
4.5,5.0,9.0,3.0,12.0,3.516916944146389e-20,0.24883355495125048,1.0464386035522577,-9.438892801278854,0.0,5.0141215492375,0.0,True
4.5,5.0,9.0,3.0,12.0,1.1899148981165912,1.2505299336578962e-17,0.3510469953184169,14.25834297725482,0.0,-20.293894232546137,0.0,True
4.5,5.0,9.0,3.0,12.0,1.1007969605214093e-26,6.781851674210687e-18,1.0,-8.0,0.0,-4.119999999999999,0.0,False
4.5,5.0,9.0,5.0,8.0,1.579511461583546e-26,0.22996952237441368,1.0594967288737553,-11.80496353912531,0.0,5.286517359887881,0.0,True
4.5,5.0,9.0,5.0,8.0,1.0058604133286162,-3.3197132154851316e-27,0.051479527092236355,6.52399572431729,0.0,-19.014916475557683,0.0,True
4.5,5.0,9.0,5.0,8.0,4.501280336216206e-22,4.3076491878219975e-17,1.0,-10.0,0.0,-4.119999999999997,0.0,False
4.5,5.0,9.0,5.0,8.0,1.130131324298723e-18,-0.7202329114875206,1.5835773776385145,-30.762513606500846,0.0,23.81958180116228,0.0,True
4.5,5.0,9.0,5.0,10.0,3.0989085472706264e-22,0.2406519320771447,1.0521220171712165,-11.704337732604884,0.0,5.131547335279809,0.0,True
4.5,5.0,9.0,5.0,10.0,1.0564052916858189,3.307281359110453e-23,0.1630058947736499,10.653990654662291,0.0,-19.409415725186907,0.0,True
4.5,5.0,9.0,5.0,12.0,3.378148298891672e-25,0.2488335549512505,1.0464386035522577,-11.628960303287652,0.0,5.014121549237501,0.0,True
4.5,5.0,9.0,5.0,12.0,1.1090578692194875,-2.5311505105762716e-21,0.2312441517014564,12.986496014598801,0.0,-19.834290020809235,0.0,True
4.5,5.0,9.0,5.0,12.0,6.040477433112393e-26,-0.9591454835112668,1.6899700439050465,-38.64274973456332,0.0,29.39304465042178,0.0,True
4.5,7.0,5.0,1.0,8.0,1.8066308055135017e-24,4.699731986501157e-19,1.0,-8.0,0.0,-8.12,0.0,False
4.5,7.0,5.0,1.0,8.0,9.48771940614758e-23,0.4938606134207713,1.1524364409302128,-13.298003431223378,0.0,9.99291743715418,0.0,True
4.5,7.0,5.0,1.0,8.0,1.128909318895713,6.315440704685211e-23,0.2831296092121096,12.633499718766393,0.0,-20.17464018613105,0.0,True
4.5,7.0,5.0,1.0,8.0,-2.9503760731282243e-24,-1.6079653733253536,2.61597040113334,-83.08406607112006,0.0,63.45010907141911,0.0,True
4.5,7.0,5.0,1.0,10.0,3.8146792719376917e-25,2.6622561476422564e-19,1.0,-8.0,0.0,-8.12,0.0,False
4.5,7.0,5.0,1.0,10.0,2.7054265776252085e-24,0.5123140996718911,1.1312328683613102,-13.114126894167581,0.0,9.690659669688154,0.0,True
4.5,7.0,5.0,1.0,10.0,1.1955046904822597,-5.0087634321767e-19,0.35684584076571235,14.39016602731093,0.0,-20.844309299686802,0.0,True
4.5,7.0,5.0,1.0,12.0,1.5537441675236772e-25,1.8317271176631368e-19,1.0,-8.0,0.0,-8.12,0.0,False
4.5,7.0,5.0,1.0,12.0,4.552315295701377e-17,0.5259785668241678,1.1152722719826689,-12.982779767459201,0.0,9.472038170147393,0.0,True
4.5,7.0,5.0,1.0,12.0,1.2517537062592108,-2.4220990671978586e-17,0.4124172470748736,15.59545719843977,0.0,-21.435851017207884,0.0,True
4.5,7.0,5.0,1.0,12.0,-0.6281888315524174,-8.574116430854949e-22,0.8520170469673032,12.547635977878457,0.0,-11.79886882569565,0.0,True
4.5,7.0,5.0,1.0,12.0,1.2812814506675372e-23,-2.1112632225097405,2.857263497800923,-114.16509661307995,0.0,78.43405048196502,0.0,True
4.5,7.0,5.0,3.0,8.0,3.47166128808101e-26,1.0094332442154152e-19,1.0,-10.0,0.0,-8.12,0.0,False
4.5,7.0,5.0,3.0,8.0,2.1281148760662454e-23,0.4938606134207714,1.1524364409302128,-15.954222931991172,0.0,9.992917437154183,0.0,True
4.5,7.0,5.0,3.0,8.0,1.035652580209646,-3.632459211687326e-23,0.12853178314789615,9.416920597686858,0.0,-19.31196906493926,0.0,True
4.5,7.0,5.0,3.0,8.0,8.668905810813722e-20,-1.6079653733253538,2.6159704011333402,-96.77066835033156,0.0,63.45010907141916,0.0,True
4.5,7.0,5.0,3.0,10.0,1.3711630890859715e-26,7.312675099535339e-20,1.0,-10.0,0.0,-8.12,0.0,False
4.5,7.0,5.0,3.0,10.0,5.5518627816157715e-25,0.5123140996718912,1.1312328683613102,-15.673502499089498,0.0,9.690659669688161,0.0,True
4.5,7.0,5.0,3.0,10.0,1.097256237622474,-1.3494352069032423e-23,0.2174186868490725,12.527063338084197,0.0,-19.926877391402474,0.0,True
4.5,7.0,5.0,3.0,10.0,2.682604887646289e-20,-1.8669753268093443,2.7427984354574293,-113.43157428070407,0.0,71.10818015406726,0.0,True
4.5,7.0,5.0,3.0,10.0,-0.6172590031611652,1.1215695198219642e-23,0.752344359960715,15.719245198422643,0.0,-12.518790580530077,0.0,True
4.5,7.0,5.0,3.0,12.0,7.553605671742608e-27,6.014940759407374e-20,1.0,-10.0,0.0,-8.12,0.0,False
4.5,7.0,5.0,3.0,12.0,1.2117818779542531e-17,0.5259785668241678,1.1152722719826689,-15.470444248765968,0.0,9.472038170147393,0.0,True
4.5,7.0,5.0,3.0,12.0,1.1537264057143595,4.68275936518411e-22,0.2789958312436053,14.518475735915382,0.0,-20.51765165331251,0.0,True
4.5,7.0,5.0,3.0,12.0,1.2255016009303388e-21,-2.1112632225097405,2.857263497800923,-130.4930060048111,0.0,78.43405048196502,0.0,True
4.5,7.0,5.0,5.0,8.0,1.324533956238525e-27,1.5773799118148136e-20,1.0,-12.0,0.0,-8.12,0.0,False
4.5,7.0,5.0,5.0,8.0,4.928354271181037e-24,0.49386061342077137,1.1524364409302128,-18.610442432758965,0.0,9.992917437154183,0.0,True
4.5,7.0,5.0,5.0,8.0,1.0590362989283457e-22,-1.6079653733253538,2.6159704011333402,-110.45727062954302,0.0,63.45010907141916,0.0,True
4.5,7.0,5.0,5.0,8.0,-0.5731966430153415,-3.783632638309779e-51,0.6509109589631896,18.217456107897018,0.0,-12.923617808157836,0.0,True
4.5,7.0,5.0,5.0,10.0,7.86472703941723e-28,1.6656706177710522e-20,1.0,-12.0,0.0,-8.12,0.0,False
4.5,7.0,5.0,5.0,10.0,4.263504771238181e-17,0.5123140996718913,1.1312328683613102,-18.232878104011412,0.0,9.690659669688163,0.0,True
4.5,7.0,5.0,5.0,10.0,1.0274720113546656,-1.9384620017200213e-22,0.1026560760003783,9.256793682507627,0.0,-19.243146244886656,0.0,True
4.5,7.0,5.0,5.0,10.0,-1.7508324767095985e-22,-1.866975326809344,2.7427984354574284,-128.47746079579946,0.0,71.1081801540672,0.0,True
4.5,7.0,5.0,5.0,12.0,5.519128774945752e-28,1.7514395537699978e-20,1.0,-12.0,0.0,-8.12,0.0,False
4.5,7.0,5.0,5.0,12.0,3.549235346274407e-18,0.5259785668241679,1.115272271982669,-17.958108730072738,0.0,9.472038170147396,0.0,True
4.5,7.0,5.0,5.0,12.0,1.078147852060405,-4.1251146799114263e-23,0.17663135644408712,12.454527294918366,0.0,-19.76406314638303,0.0,True
4.5,7.0,5.0,5.0,12.0,1.4394187165386758e-24,-2.111263222509741,2.857263497800923,-146.82091539654226,0.0,78.43405048196509,0.0,True
4.5,7.0,7.0,1.0,8.0,-4.65366704915605e-26,0.34765021224870585,1.1057530863169989,-11.106152047235756,0.0,7.83540122901497,0.0,True
4.5,7.0,7.0,1.0,8.0,1.128909318895713,2.5413023552546736e-21,0.2831296092121096,12.633499718766393,0.0,-20.014315434905846,0.0,True
4.5,7.0,7.0,1.0,8.0,1.4055806897873358e-26,2.449107630891542e-17,1.0,-8.0,0.0,-6.119999999999999,0.0,False
4.5,7.0,7.0,1.0,10.0,-5.070318902419014e-22,0.3633133993182769,1.0923976382869411,-10.993343823400346,0.0,7.592850730798272,0.0,True
4.5,7.0,7.0,1.0,10.0,1.1955046904822597,1.8666752885171749e-19,0.35684584076571235,14.39016602731093,0.0,-20.589631391543225,0.0,True
4.5,7.0,7.0,1.0,10.0,4.482234295615071e-20,1.209683051906507e-17,1.0,-8.0,0.0,-6.119999999999998,0.0,False
4.5,7.0,7.0,1.0,12.0,2.4150540939978364e-19,-1.3809945916235795,2.1125018695545865,-56.60363403151859,0.0,47.685894778775676,0.0,True
4.5,7.0,7.0,1.0,12.0,1.2227173624644204e-25,0.3752257558021022,1.082130047893401,-10.91114979570735,0.0,7.411472910614034,0.0,True
4.5,7.0,7.0,1.0,12.0,1.2517537062592108,-1.1435798632044204e-23,0.4124172470748736,15.59545719843977,0.0,-21.095675045838252,0.0,True
4.5,7.0,7.0,1.0,12.0,-0.6281888315524176,-1.9915227425802315e-22,0.8520170469673032,12.547635977878468,0.0,-10.347002729049887,0.0,True
4.5,7.0,7.0,1.0,12.0,2.490260180472166e-24,9.23387797570447e-18,1.0,-8.0,0.0,-6.12,0.0,False
4.5,7.0,7.0,3.0,8.0,-6.366948438431596e-19,0.3476502122487059,1.1057530863169989,-13.551531823034894,0.0,7.8354012290149715,0.0,True
4.5,7.0,7.0,3.0,8.0,1.035652580209646,4.831615903386377e-23,0.12853178314789615,9.416920597686858,0.0,-19.278928226380902,0.0,True
4.5,7.0,7.0,3.0,8.0,3.651086699489958e-27,2.7067387302007688e-20,1.0,-10.0,0.0,-6.119999999999999,0.0,False
4.5,7.0,7.0,3.0,10.0,7.389612522170915e-18,-1.2183580519353367,2.039077439900968,-57.847351975294586,0.0,43.34040460694768,0.0,True
4.5,7.0,7.0,3.0,10.0,7.703044068879815e-25,0.3633133993182769,1.0923976382869411,-13.38000902367012,0.0,7.592850730798272,0.0,True
4.5,7.0,7.0,3.0,10.0,1.097256237622474,-8.604349177948746e-23,0.2174186868490725,12.527063338084197,0.0,-19.83233562062012,0.0,True
4.5,7.0,7.0,3.0,10.0,-2.1158982009998954e-30,9.39183911864713e-21,1.0,-10.0,0.0,-6.119999999999998,0.0,False
4.5,7.0,7.0,3.0,12.0,2.317305773271533e-20,-1.3809945916235795,2.1125018695545865,-65.52896232926184,0.0,47.685894778775676,0.0,True
4.5,7.0,7.0,3.0,12.0,3.956871450103779e-26,0.37522575580210227,1.082130047893401,-13.253160676814902,0.0,7.411472910614037,0.0,True
4.5,7.0,7.0,3.0,12.0,1.1537264057143595,4.743287387642496e-21,0.2789958312436053,14.518475735915382,0.0,-20.36197430560989,0.0,True
4.5,7.0,7.0,3.0,12.0,3.2468373023181067e-28,5.384254437595939e-20,1.0,-10.0,0.0,-6.12,0.0,False
4.5,7.0,7.0,5.0,8.0,-7.292582355371124e-23,0.3476502122487058,1.1057530863169989,-15.99691159883403,0.0,7.835401229014966,0.0,True
4.5,7.0,7.0,5.0,8.0,2.6163533557487144e-18,-1.607514734635955e-36,1.0,-12.0,0.0,-6.119999999999999,0.0,False
4.5,7.0,7.0,5.0,8.0,3.731831593933128e-22,-1.0466728820401574,1.958583606748468,-58.03954131258686,0.0,38.83670364814349,0.0,True
4.5,7.0,7.0,5.0,8.0,-0.5731966430153415,8.057133200277123e-56,0.6509109589631896,18.217456107897018,0.0,-12.076247655161078,0.0,True
4.5,7.0,7.0,5.0,10.0,6.617229541397096e-25,-1.2183580519353372,2.039077439900969,-66.16302558712081,0.0,43.340404606947764,0.0,True
4.5,7.0,7.0,5.0,10.0,2.932703320876171e-25,0.36331339931827683,1.0923976382869411,-15.766674223939892,0.0,7.592850730798269,0.0,True
4.5,7.0,7.0,5.0,10.0,1.0274720113546656,-7.960486271361512e-22,0.1026560760003783,9.256793682507627,0.0,-19.222069705007065,0.0,True
4.5,7.0,7.0,5.0,10.0,1.2966037846519138e-29,2.4228147657146555e-21,1.0,-12.0,0.0,-6.119999999999998,0.0,False
4.5,7.0,7.0,5.0,12.0,6.578337352026363e-19,-1.3809945916235795,2.1125018695545865,-74.45429062700508,0.0,47.685894778775676,0.0,True
4.5,7.0,7.0,5.0,12.0,1.462580705014415e-26,0.3752257558021022,1.082130047893401,-15.595171557922448,0.0,7.411472910614034,0.0,True
4.5,7.0,7.0,5.0,12.0,1.078147852060405,-5.105784321669323e-22,0.17663135644408712,12.454527294918366,0.0,-19.701665874224474,0.0,True
4.5,7.0,7.0,5.0,12.0,2.4413861235925273e-27,1.117075323614449e-19,1.0,-12.0,0.0,-6.12,0.0,False
4.5,7.0,9.0,1.0,8.0,9.241917931006164e-25,0.2299695223744138,1.0594967288737556,-9.559896902136938,0.0,5.286517359887889,0.0,True
4.5,7.0,9.0,1.0,8.0,1.128909318895713,5.083885669158132e-21,0.2831296092121096,12.633499718766393,0.0,-19.853990683680642,0.0,True
4.5,7.0,9.0,1.0,8.0,1.3704224600869422e-29,1.0714085172645152e-23,1.0,-8.0,0.0,-4.119999999999999,0.0,False
4.5,7.0,9.0,1.0,10.0,2.9837322994514613e-19,0.24065193207714497,1.0521220171712165,-9.49041625457203,0.0,5.131547335279825,0.0,True
4.5,7.0,9.0,1.0,10.0,1.1955046904822597,2.5580982247128403e-24,0.35684584076571235,14.39016602731093,0.0,-20.334953483399648,0.0,True
4.5,7.0,9.0,1.0,10.0,3.0822966090032256e-27,1.5523119064872582e-20,1.0,-8.0,0.0,-4.119999999999999,0.0,False
4.5,7.0,9.0,1.0,12.0,1.6959314432643653e-21,0.24883355495125048,1.0464386035522577,-9.438892801278854,0.0,5.0141215492375,0.0,True
4.5,7.0,9.0,1.0,12.0,1.2517537062592108,-7.686290487493764e-24,0.4124172470748736,15.59545719843977,0.0,-20.755499074468617,0.0,True
4.5,7.0,9.0,1.0,12.0,7.896534340744823e-18,-0.9591454835112668,1.6899700439050465,-32.930752235970466,0.0,29.39304465042178,0.0,True
4.5,7.0,9.0,1.0,12.0,2.9445152803366914e-25,2.7336317597042157e-18,1.0,-8.0,0.0,-4.119999999999999,0.0,False
4.5,7.0,9.0,3.0,8.0,7.876603826166554e-21,0.2299695223744138,1.0594967288737556,-11.804963539125314,0.0,5.286517359887889,0.0,True
4.5,7.0,9.0,3.0,8.0,1.035652580209646,1.1359687508062068e-20,0.12853178314789615,9.416920597686858,0.0,-19.245887387822545,0.0,True
4.5,7.0,9.0,3.0,8.0,1.865423003324422e-27,8.637478324210688e-18,1.0,-10.0,0.0,-4.119999999999999,0.0,False
4.5,7.0,9.0,3.0,10.0,8.451680611416961e-24,0.2406519320771446,1.0521220171712165,-11.704337732604884,0.0,5.131547335279804,0.0,True
4.5,7.0,9.0,3.0,10.0,1.097256237622474,-1.2539008459537849e-22,0.2174186868490725,12.527063338084197,0.0,-19.73779384983777,0.0,True
4.5,7.0,9.0,3.0,10.0,2.498871029153999e-21,-0.8425586738439834,1.638914606982759,-34.64097099262678,0.0,26.64218355111985,0.0,True
4.5,7.0,9.0,3.0,10.0,-0.6172590031611651,3.769758388858594e-18,0.7523443599607151,15.719245198422634,0.0,-10.25470243667128,0.0,True
4.5,7.0,9.0,3.0,12.0,7.461407553444902e-27,0.24883355495125054,1.0464386035522577,-11.628960303287652,0.0,5.014121549237503,0.0,True
4.5,7.0,9.0,3.0,12.0,1.1537264057143595,2.0193392011482718e-20,0.2789958312436053,14.518475735915382,0.0,-20.20629695790727,0.0,True
4.5,7.0,9.0,3.0,12.0,-0.6435176553780831,-4.420637241169673e-18,0.7756877230757095,15.825081609563426,0.0,-10.127349597208926,0.0,True
4.5,7.0,9.0,5.0,8.0,4.457697412033428e-23,0.2299695223744136,1.0594967288737553,-14.050030176113685,0.0,5.286517359887877,0.0,True
4.5,7.0,9.0,5.0,8.0,8.057006874103285e-23,2.2683686308595536e-18,1.0,-12.0,0.0,-4.119999999999999,0.0,False
4.5,7.0,9.0,5.0,8.0,-1.7697172225438922e-18,-0.7202329114875206,1.5835773776385145,-35.77794822843779,0.0,23.81958180116228,0.0,True
4.5,7.0,9.0,5.0,10.0,2.95416064909824e-20,0.2406519320771448,1.0521220171712165,-13.918259210637743,0.0,5.131547335279813,0.0,True
4.5,7.0,9.0,5.0,10.0,1.0274720113546656,1.490889050705088e-20,0.1026560760003783,9.256793682507627,0.0,-19.200993165127475,0.0,True
4.5,7.0,9.0,5.0,10.0,9.604707495053257e-32,1.241118589551995e-23,1.0,-12.0,0.0,-4.119999999999999,0.0,False
4.5,7.0,9.0,5.0,10.0,3.2138526493550386e-22,-0.8425586738439835,1.638914606982759,-40.01305317058968,0.0,26.642183551119857,0.0,True
4.5,7.0,9.0,5.0,12.0,1.6577870113591586e-23,0.24883355495125048,1.0464386035522577,-13.81902780529645,0.0,5.0141215492375,0.0,True
4.5,7.0,9.0,5.0,12.0,1.078147852060405,-3.630359595279208e-21,0.17663135644408712,12.454527294918366,0.0,-19.63926860206592,0.0,True
4.5,7.0,9.0,5.0,12.0,2.777484583974556e-25,7.958900243413717e-17,1.0,-12.0,0.0,-4.119999999999997,0.0,False
5.0,3.0,5.0,1.0,8.0,3.7234622144226465e-19,2.648231759183166e-18,1.0,-4.0,0.0,-8.12,0.0,False
5.0,3.0,5.0,1.0,8.0,1.6231574217923675e-21,0.49386061342077126,1.1524364409302128,-7.985564429687795,0.0,9.99291743715418,0.0,True
5.0,3.0,5.0,1.0,8.0,1.2049096467285512,-1.7709051417914585e-17,0.5463102322563994,11.940262924759326,0.0,-20.120798102819997,0.0,True
5.0,3.0,5.0,1.0,10.0,6.592057241084806e-20,1.2701026270283982e-18,1.0,-4.0,0.0,-8.12,0.0,False
5.0,3.0,5.0,1.0,10.0,5.2055661069477163e-23,0.5123140996718911,1.1312328683613102,-7.995375684323751,0.0,9.690659669688154,0.0,True
5.0,3.0,5.0,1.0,10.0,1.2485638002743258,-3.042986801020329e-19,0.6102721091611334,12.466754356073883,0.0,-20.377472409529584,0.0,True
5.0,3.0,5.0,1.0,12.0,2.1079581338256e-20,7.623028143954021e-19,1.0,-4.0,0.0,-8.12,0.0,False
5.0,3.0,5.0,1.0,12.0,2.9527060724194077e-24,0.5259785668241679,1.115272271982669,-8.007450804845664,0.0,9.472038170147396,0.0,True
5.0,3.0,5.0,1.0,12.0,1.2824085400325242,-1.6866683825298964e-24,0.6573809034274269,12.808467103069937,0.0,-20.57999597080255,0.0,True
5.0,3.0,5.0,1.0,12.0,-5.736107389749919,5.16274640270314,5.2510360105218306,2668.1661682905096,0.0,65.09046628862347,0.0,True
5.0,3.0,5.0,3.0,8.0,1.8321010218287758e-22,6.699252481394348e-19,1.0,-6.0,0.0,-8.12,0.0,False
5.0,3.0,5.0,3.0,8.0,2.0426290332161023e-22,0.4938606134207713,1.1524364409302128,-10.641783930455588,0.0,9.99291743715418,0.0,True
5.0,3.0,5.0,3.0,8.0,1.10672360683698,-2.8529251667209234e-23,0.311029107664232,11.637421164536871,0.0,-19.801601751219945,0.0,True
5.0,3.0,5.0,3.0,8.0,3.836510129151042e-21,-1.6079653733253536,2.61597040113334,-69.3974637919086,0.0,63.45010907141911,0.0,True
5.0,3.0,5.0,3.0,10.0,3.241685366030791e-23,3.693045458517622e-19,1.0,-6.0,0.0,-8.12,0.0,False
5.0,3.0,5.0,3.0,10.0,5.445738556631553e-24,0.5123140996718912,1.1312328683613102,-10.554751289245667,0.0,9.690659669688161,0.0,True
5.0,3.0,5.0,3.0,10.0,1.1626340803639,-1.8651991588646798e-19,0.39172689782937486,13.044503104843363,0.0,-20.260300515803,0.0,True
5.0,3.0,5.0,3.0,10.0,1.0086003201906012e-19,-1.8669753268093439,2.742798435457428,-83.33980125051312,0.0,71.10818015406716,0.0,True
5.0,3.0,5.0,3.0,12.0,1.094295285112672e-23,2.492178669478176e-19,1.0,-6.0,0.0,-8.12,0.0,False
5.0,3.0,5.0,3.0,12.0,6.576606331837988e-17,0.5259785668241675,1.1152722719826689,-10.495115286152428,0.0,9.472038170147382,0.0,True
5.0,3.0,5.0,3.0,12.0,1.2093600276589216,-1.969991757442303e-17,0.4515431213128047,13.987469134489025,0.0,-20.656471355495697,0.0,True
5.0,3.0,5.0,3.0,12.0,-0.5158330301456299,-1.3489357093288428e-20,0.9002186068790416,8.997035571244533,0.0,-10.624622031830736,0.0,True
5.0,3.0,5.0,3.0,12.0,1.4166178753646203e-24,-2.111263222509741,2.857263497800923,-97.83718722134887,0.0,78.43405048196509,0.0,True
5.0,3.0,5.0,5.0,8.0,5.505471967191503e-25,1.410405047572339e-19,1.0,-8.0,0.0,-8.12,0.0,False
5.0,3.0,5.0,5.0,8.0,3.660523175048835e-23,0.4938606134207713,1.1524364409302128,-13.298003431223378,0.0,9.99291743715418,0.0,True
5.0,3.0,5.0,5.0,8.0,1.029847856230802,-2.3431153363278747e-24,0.13827338182616733,9.21791830742806,0.0,-19.228834010243368,0.0,True
5.0,3.0,5.0,5.0,8.0,8.706539481788524e-26,-1.6079653733253538,2.6159704011333402,-83.08406607112009,0.0,63.45010907141916,0.0,True
5.0,3.0,5.0,5.0,10.0,1.9150746020338125e-25,9.804010949517506e-20,1.0,-8.0,0.0,-8.12,0.0,False
5.0,3.0,5.0,5.0,10.0,9.126852707218364e-25,0.5123140996718912,1.1312328683613102,-13.114126894167583,0.0,9.690659669688161,0.0,True
5.0,3.0,5.0,5.0,10.0,1.0837497691878342,-2.6645721492711527e-25,0.23656618456045542,11.941416812491825,0.0,-19.71108654056844,0.0,True
5.0,3.0,5.0,5.0,10.0,4.735548002295908e-18,-1.866975326809344,2.7427984354574284,-98.38568776560858,0.0,71.1081801540672,0.0,True
5.0,3.0,5.0,5.0,12.0,1.0193476652437627e-25,7.845298230766011e-20,1.0,-8.0,0.0,-8.12,0.0,False
5.0,3.0,5.0,5.0,12.0,1.674005068933934e-17,0.5259785668241678,1.1152722719826689,-12.9827797674592,0.0,9.472038170147393,0.0,True
5.0,3.0,5.0,5.0,12.0,1.1334354097548212,5.804535886051909e-23,0.3041339264533738,13.660129243905983,0.0,-20.17286636820383,0.0,True
5.0,3.0,7.0,1.0,8.0,-1.636663130697422e-22,0.34765021224870585,1.1057530863169989,-6.2153924956374835,0.0,7.83540122901497,0.0,True
5.0,3.0,7.0,1.0,8.0,1.2049096467285512,-1.3794463009579846e-17,0.5463102322563994,11.940262924759326,0.0,-19.523888363083916,0.0,True
5.0,3.0,7.0,1.0,8.0,3.668620566325384e-18,4.067504986838231e-17,1.0,-4.0,0.0,-6.119999999999997,0.0,False
5.0,3.0,7.0,1.0,8.0,2.8029957913010683e-19,-1.0466728820401572,1.9585836067484677,-27.351143355596154,0.0,38.836703648143455,0.0,True
5.0,3.0,7.0,1.0,10.0,-1.2648208881779654e-19,0.36331339931827683,1.0923976382869411,-6.220013422860799,0.0,7.592850730798269,0.0,True
5.0,3.0,7.0,1.0,10.0,1.2485638002743258,-2.1906670872084353e-21,0.6102721091611334,12.466754356073883,0.0,-19.632608315089627,0.0,True
5.0,3.0,7.0,1.0,10.0,8.808734070129094e-25,5.212405491552937e-23,1.0,-4.0,0.0,-6.119999999999998,0.0,False
5.0,3.0,7.0,1.0,12.0,1.0613483555782399e-21,-1.3809945916235797,2.1125018695545874,-38.75297743603211,0.0,47.68589477877573,0.0,True
5.0,3.0,7.0,1.0,12.0,2.2305268399596294e-24,0.37522575580210216,1.082130047893401,-6.227128033492253,0.0,7.41147291061403,0.0,True
5.0,3.0,7.0,1.0,12.0,1.2824085400325242,-6.515024754071098e-20,0.6573809034274269,12.808467103069937,0.0,-19.71569666642043,0.0,True
5.0,3.0,7.0,1.0,12.0,1.958441071658883e-23,5.358980475201071e-21,1.0,-4.0,0.0,-6.12,0.0,False
5.0,3.0,7.0,3.0,8.0,-2.3250664076278996e-18,0.34765021224870607,1.105753086316999,-8.660772271436624,0.0,7.835401229014981,0.0,True
5.0,3.0,7.0,3.0,8.0,1.10672360683698,-2.9120435042080097e-21,0.311029107664232,11.637421164536871,0.0,-19.608123539591126,0.0,True
5.0,3.0,7.0,3.0,8.0,5.3734598679270285e-18,4.206813430968976e-18,1.0,-6.0,0.0,-6.119999999999999,0.0,False
5.0,3.0,7.0,3.0,10.0,-1.0501359018094798e-24,0.36331339931827683,1.0923976382869411,-8.606678623130572,0.0,7.592850730798269,0.0,True
5.0,3.0,7.0,3.0,10.0,1.1626340803639,-4.1470233913457914e-20,0.39172689782937486,13.044503104843363,0.0,-19.953400590836946,0.0,True
5.0,3.0,7.0,3.0,10.0,-0.5040104275921695,1.90044098572293e-24,0.8856880699952613,9.020907799680169,0.0,-9.114951588738084,0.0,True
5.0,3.0,7.0,3.0,12.0,2.8484552441736696e-24,-1.3809945916235795,2.1125018695545865,-47.678305733775346,0.0,47.685894778775676,0.0,True
5.0,3.0,7.0,3.0,12.0,3.5940921924225197e-25,0.37522575580210227,1.082130047893401,-8.569138914599803,0.0,7.411472910614037,0.0,True
5.0,3.0,7.0,3.0,12.0,1.2093600276589216,-3.486879462648613e-25,0.4515431213128047,13.987469134489025,0.0,-20.248688974685876,0.0,True
5.0,3.0,7.0,3.0,12.0,9.939173615925073e-23,7.14198380488913e-18,1.0,-6.0,0.0,-6.12,0.0,False
5.0,3.0,7.0,5.0,8.0,-1.1995478560150785e-19,0.3476502122487059,1.1057530863169989,-11.106152047235758,0.0,7.8354012290149715,0.0,True
5.0,3.0,7.0,5.0,8.0,1.029847856230802,1.107381343681976e-24,0.13827338182616733,9.21791830742806,0.0,-19.19059495400008,0.0,True
5.0,3.0,7.0,5.0,8.0,-0.5180372938520702,2.990127478336353e-18,0.7819553567699694,12.344443277337835,0.0,-10.40974217138747,0.0,True
