a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
0.05,4.5,5.0,7.0,1.0,8.0,3.2361445941057627,2.6131997591440856,2.39343493118439,1009.6762718821551,0.0,66.43272501760356,0.0,True
0.05,4.5,5.0,7.0,1.0,10.0,5.751962251023455e-23,0.3633133993182768,1.0923976382869411,-8.60667862313057,0.0,7.5928507307982676,0.0,True
0.05,4.5,5.0,7.0,1.0,10.0,1.21215294683065,-3.676424402087556e-23,0.48573983172142,16.975826799418027,0.0,-20.06388909523956,0.0,True
0.05,4.5,5.0,7.0,1.0,10.0,6.952191323392507e-21,3.2225274179700025e-17,1.0,-6.0,0.0,-6.119999999999998,0.0,False
0.05,4.5,5.0,7.0,1.0,10.0,-6.594896889170289e-26,-1.218358051935337,2.0390774399009683,-41.21600475164227,0.0,43.340404606947736,0.0,True
0.05,4.5,5.0,7.0,1.0,12.0,-3.969834037150274e-26,-1.3809945916235795,2.1125018695545865,-47.678305733775346,0.0,47.685894778775676,0.0,True
0.05,4.5,5.0,7.0,1.0,12.0,-9.858493340160137e-27,0.3752257558021022,1.082130047893401,-8.569138914599803,0.0,7.411472910614034,0.0,True
0.05,4.5,5.0,7.0,1.0,12.0,1.2500723538569,2.3027944888555526e-20,0.5442180737857785,18.464335631884687,0.0,-20.188470022936663,0.0,True
0.05,4.5,5.0,7.0,1.0,12.0,3.016081459127335e-20,5.284532761519234e-17,1.0,-6.0,0.0,-6.119999999999998,0.0,False
0.05,4.5,5.0,7.0,3.0,8.0,-8.044574441383132e-20,0.34765021224870585,1.1057530863169989,-11.106152047235756,0.0,7.83540122901497,0.0,True
0.05,4.5,5.0,7.0,3.0,8.0,1.070060894462719,-5.1278308067141516e-23,0.2127916564723814,11.635238957099496,0.0,-19.501465336021553,0.0,True
0.05,4.5,5.0,7.0,3.0,8.0,1.2365016036104854e-24,-1.0466728820401574,1.958583606748468,-42.695342334091514,0.0,38.83670364814349,0.0,True
0.05,4.5,5.0,7.0,3.0,10.0,6.551569335039749e-23,0.3633133993182768,1.0923976382869411,-10.993343823400345,0.0,7.5928507307982676,0.0,True
0.05,4.5,5.0,7.0,3.0,10.0,1.126746580473038,2.7459093218378177e-22,0.3017431788657735,14.70804795709326,0.0,-19.909570839210797,0.0,True
0.05,4.5,5.0,7.0,3.0,10.0,4.712408528757443e-26,4.212016128188236e-17,1.0,-8.0,0.0,-6.1199999999999966,0.0,False
0.05,4.5,5.0,7.0,3.0,10.0,-5.6701103195990394e-27,-1.218358051935337,2.0390774399009683,-49.531678363468444,0.0,43.340404606947736,0.0,True
0.05,4.5,5.0,7.0,3.0,12.0,-3.0350697576345626e-24,-1.3809945916235793,2.1125018695545865,-56.603634031518574,0.0,47.68589477877563,0.0,True
0.05,4.5,5.0,7.0,3.0,12.0,-2.719636489348326e-27,0.3752257558021023,1.082130047893401,-10.911149795707352,0.0,7.411472910614039,0.0,True
