rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
4.5,7.0,5.0,1.0,10.0,1.1695382558743803,0.4864555572979198,0.5028006252338555,44.050083413693,0.0,-8.388250533653217,0.0,True
4.5,7.0,5.0,1.0,12.0,5.887631362345641e-20,1.9082313157619974e-20,1.0,-40.49,0.0,18.119999999999997,0.0,True
4.5,7.0,5.0,1.0,12.0,1.0893257006059403,2.5317252724204807e-17,0.5550135692497664,37.517635557756975,0.0,7.718411990553183,0.0,True
4.5,7.0,5.0,1.0,12.0,1.1916808921015516,0.48943478942692403,0.567272249733926,44.19983141054114,0.0,-8.522446857108253,0.0,True
4.5,7.0,5.0,3.0,8.0,4.0279496112577894e-20,3.303979086387002e-20,1.0,-42.49,0.0,18.119999999999997,0.0,True
4.5,7.0,5.0,3.0,8.0,1.0104040169700663,9.670782315847003e-19,0.17050552452373768,33.84393371536445,0.0,7.293000446036484,0.0,True
4.5,7.0,5.0,3.0,8.0,1.0979793080257374,0.4721971465796653,0.15984001008093607,38.28853668874798,0.0,-8.01140531049778,0.0,True
4.5,7.0,5.0,3.0,10.0,3.6845631090768027e-20,3.0246478675667305e-20,1.0,-42.49,0.0,18.119999999999997,0.0,True
4.5,7.0,5.0,3.0,10.0,1.033556697934054,3.896308303810804e-22,0.3056443589011756,37.106142616904144,0.0,7.3378916007511314,0.0,True
4.5,7.0,5.0,3.0,10.0,1.120993237655579,0.4728527976742434,0.2949880888689803,42.33021734467616,0.0,-8.080644534367682,0.0,True
4.5,7.0,5.0,3.0,12.0,3.470407906412028e-20,2.8503826421487584e-20,1.0,-42.49,0.0,18.119999999999997,0.0,True
4.5,7.0,5.0,3.0,12.0,1.056398970840322,3.426603049408369e-17,0.39551149113740036,38.59567492167791,0.0,7.373670802392571,0.0,True
4.5,7.0,5.0,3.0,12.0,1.143789890445885,0.4730399395007478,0.384597865346166,44.09020190748355,0.0,-8.143196104789018,0.0,True
4.5,7.0,5.0,5.0,8.0,3.6178148843019585e-20,5.741670819616685e-20,1.0,-44.49,0.0,18.119999999999997,0.0,True
4.5,7.0,5.0,5.0,10.0,2.873028407783888e-20,4.744733358322169e-20,1.0,-44.49,0.0,18.119999999999997,0.0,True
4.5,7.0,5.0,5.0,10.0,1.0079835790683374,7.136911820947465e-20,0.13637373867929736,33.794279748435606,0.0,7.269208243329067,0.0,True
4.5,7.0,5.0,5.0,10.0,1.0924215102075021,0.4714565793581648,0.09675861054061718,36.40447589045294,0.0,-7.995524491444558,0.0,True
4.5,7.0,5.0,5.0,12.0,2.455151827672122e-20,4.1672128990819075e-20,1.0,-44.49,0.0,18.119999999999997,0.0,True
4.5,7.0,5.0,5.0,12.0,1.0274116579450403,-7.85911248303777e-18,0.2523012436256916,37.55876044580446,0.0,7.2631675056192995,0.0,True
4.5,7.0,5.0,5.0,12.0,1.1092273338899976,0.4699174917504613,0.22048644834593079,41.42776543014851,0.0,-8.006863509667603,0.0,True
4.5,7.0,7.0,1.0,8.0,3.386661120049219e-20,9.39212921751186e-22,1.0,-40.49,0.0,20.119999999999997,0.0,True
